# #Depth CH4
547.629000 333.783700
547.629800 333.904600
547.630300 333.790900
547.630800 334.388100
547.631400 334.753600
547.631900 334.592900
547.632500 333.698300
547.633200 335.533500
547.633700 335.149000
547.634300 334.225200
547.634800 334.922600
547.635400 335.179400
547.635900 334.302900
547.636600 333.355600
547.637200 333.823600
547.637700 334.324600
547.638300 334.108400
547.638800 334.270800
547.639500 333.855300
547.640100 333.639300
547.640600 334.873600
547.641200 333.295300
547.641700 332.733000
547.642400 333.838600
547.643000 335.625700
547.643500 332.034500
547.644100 333.620000
547.644600 334.454800
547.645200 331.984800
547.645700 331.969500
547.646400 334.650200
547.647000 334.404300
547.647500 332.851400
547.648100 334.393100
547.648800 333.470300
547.649300 335.413200
547.649900 333.470900
547.650400 335.594500
547.651000 336.368400
547.651500 336.452500
547.652000 336.590700
547.652800 335.015500
547.653300 336.409500
547.653900 334.281500
547.654400 335.705000
547.654900 336.531200
547.655500 337.405500
547.656000 337.347000
547.656700 337.713100
547.657300 340.363200
547.657800 337.942700
547.658600 338.496200
547.659100 337.891900
547.659600 338.343200
547.660200 339.231500
547.660700 338.519300
547.661400 338.948000
547.662000 336.998200
547.662600 337.220000
547.663100 339.001900
547.663600 337.742100
547.664200 338.782200
547.664900 338.411900
547.665400 336.802700
547.666000 336.933300
547.666500 337.167300
547.667100 337.550000
547.667600 338.456800
547.668400 336.390500
547.668900 336.845900
547.669500 339.023200
547.670000 337.773700
547.670500 338.579500
547.671200 337.797600
547.671800 338.213000
547.672300 337.685700
547.672900 337.650600
547.673400 337.984800
547.674200 338.371600
547.674700 338.247300
547.675200 337.431800
547.675800 338.727100
547.676300 337.945900
547.676900 336.406500
547.677600 336.115000
547.678100 337.570300
547.678700 335.601600
547.679200 336.127200
547.679800 336.628200
547.680300 336.264200
547.681000 335.587600
547.681600 335.771500
547.682100 337.456500
547.682700 337.341900
547.683400 338.071100
547.683900 337.248900
547.684500 337.493100
547.685000 336.592100
547.685600 335.845900
547.686100 337.599400
547.686700 336.570800
547.687400 338.070700
547.687900 336.209100
547.688500 334.531100
547.689000 335.677100
547.689500 335.668400
547.690100 335.406700
547.690600 334.894800
547.691400 335.364100
547.691900 336.242500
547.692400 336.179100
547.693000 336.911800
547.693700 336.018000
547.694200 335.654500
547.694800 336.423300
547.695300 336.725300
547.695900 337.396500
547.696400 336.838000
547.697000 336.923200
547.697500 337.331500
547.698200 337.527300
547.698800 336.485800
547.699300 336.540700
547.699900 336.346700
547.700400 335.753500
547.701100 335.100600
547.701700 336.072700
547.702200 334.385400
547.702800 335.366800
547.703500 336.576500
547.704000 336.835900
547.704600 334.575600
547.705100 337.612100
547.705700 334.948700
547.706200 336.643800
547.706700 336.213300
547.707500 334.975000
547.708000 336.991900
547.708600 336.771700
547.709100 334.569100
547.709700 336.498400
547.710400 336.084200
547.710900 337.355500
547.711500 335.122200
547.712000 336.194100
547.712700 336.106700
547.713300 335.215800
547.713800 335.852000
547.714400 336.464700
547.714900 335.204800
547.715500 335.132900
547.716000 334.720700
547.716700 334.128700
547.717300 333.994400
547.717800 334.631000
547.718400 335.406200
547.719100 334.920800
547.719600 334.013700
547.720200 333.305200
547.720700 335.460600
547.721300 334.250600
547.721800 333.301700
547.722500 335.389300
547.723100 333.765700
547.723600 334.372100
547.724100 332.817900
547.724700 333.668200
547.725200 333.126600
547.725800 331.915000
547.726500 332.334300
547.727100 334.946100
547.727600 335.049000
547.728100 333.189400
547.728900 333.940600
547.729400 335.180100
547.729900 333.804900
547.730500 333.731000
547.731000 333.912000
547.731600 334.547700
547.732100 333.247200
547.732900 333.598500
547.733400 333.959700
547.733900 335.552800
547.734500 333.714300
547.735000 333.727300
547.735600 334.761900
547.736300 334.066700
547.736500 336.029700
547.737000 334.887500
547.737500 336.037000
547.738100 334.583600
547.738600 335.575200
547.739200 336.346100
547.739700 334.935800
547.740200 336.167000
547.741000 335.512900
547.741500 335.432900
547.742000 335.594300
547.742600 335.264600
547.743100 336.945000
547.743800 335.369000
547.744400 335.840000
547.744900 334.274700
547.745500 334.880800
547.746200 334.505200
547.746700 334.297100
547.747300 333.123900
547.748000 334.915600
547.748500 333.347400
547.749000 334.082200
547.749500 335.473900
547.750100 335.214800
547.750800 333.354700
547.751300 334.356000
547.751900 335.610700
547.752400 336.139500
547.753000 334.920300
547.753700 335.046800
547.754300 335.550700
547.754800 334.645900
547.755300 335.499600
547.755900 334.792900
547.756400 334.746500
547.757200 333.822800
547.757700 335.823600
547.758200 335.274400
547.759000 334.684600
547.759500 335.139500
547.760100 333.413500
547.760600 334.582000
547.761200 335.021900
547.761700 334.823200
547.762300 333.820500
547.763000 333.785400
547.763500 332.719400
547.764100 333.214600
547.764600 333.249100
547.765300 332.812500
547.765900 334.190500
547.766400 334.710800
547.767000 333.827100
547.767500 333.089300
547.768200 334.594000
547.768800 333.772800
547.769300 334.291600
547.769900 333.869900
547.770600 334.632300
547.771100 335.014900
547.771700 335.809000
547.772200 334.227700
547.772800 335.746100
547.773300 335.966500
547.774000 334.470300
547.774600 335.071300
547.775100 335.338400
547.775700 334.795100
547.776400 333.320300
547.776900 335.209000
547.777500 334.281300
547.778100 334.022200
547.778600 333.939100
547.779300 334.479000
547.779800 334.077300
547.780400 334.037500
547.780900 333.181300
547.781500 332.956100
547.782200 333.568900
547.782700 333.352800
547.783300 333.376700
547.783800 333.054100
547.784400 332.689700
547.785100 333.528600
547.785600 334.876200
547.786200 334.609200
547.786700 334.642900
547.787400 335.384600
547.788000 335.410100
547.788500 334.955100
547.789100 334.591600
547.789600 335.965500
547.790400 337.143300
547.790900 336.238000
547.791400 336.208600
547.792000 336.703200
547.792500 337.577500
547.793200 336.172600
547.793800 336.591700
547.794300 337.394900
547.794900 336.962900
547.795400 336.593900
547.796200 334.956100
547.796700 337.620800
547.797200 336.666700
547.797800 336.114600
547.798300 337.699800
547.799100 336.872000
547.799600 335.639800
547.800100 335.552700
547.800700 335.784100
547.801200 336.075000
547.801800 335.886800
547.802300 335.365500
547.803000 336.893400
547.803600 335.905100
547.804100 336.657000
547.804700 336.897200
547.805200 335.179800
547.805900 338.710900
547.806500 337.270600
547.807000 337.315300
547.807600 338.380900
547.808100 336.906500
547.808800 337.575400
547.809400 338.246300
547.809900 338.687000
547.810500 335.634000
547.811000 338.987900
547.811500 337.847500
547.812100 338.360600
547.812600 338.380000
547.813400 338.789600
547.813900 339.057200
547.814400 337.577300
547.815000 338.091900
547.815500 335.969800
547.816100 337.106700
547.816800 337.226700
547.817300 338.020500
547.817900 337.214200
547.818400 336.972600
547.819000 337.469500
547.819700 335.951700
547.820200 336.644600
547.820800 337.825100
547.821300 338.484100
547.821900 336.128700
547.822400 337.675200
547.822900 337.911400
547.823700 339.170200
547.824200 339.602400
547.824800 338.454300
547.825300 339.062000
547.825900 338.397400
547.826400 338.554200
547.827000 337.960200
547.827700 339.512100
547.828200 338.856200
547.828700 338.814300
547.829300 341.055500
547.829900 340.413200
547.830400 339.538400
547.830900 342.500600
547.831500 340.951000
547.832200 340.430700
547.832700 338.503600
547.833300 340.161900
547.833800 342.754600
547.834400 341.028600
547.834900 341.333000
547.835500 341.027800
547.836000 343.018800
547.836700 341.877100
547.837300 340.526600
547.837800 340.892700
547.838300 341.955100
547.838900 342.021400
547.839400 340.547100
547.840000 341.320200
547.840500 341.332300
547.841100 341.512500
547.841600 341.543600
547.842300 341.431300
547.842900 341.362000
547.843400 341.286100
547.843900 342.661900
547.844500 343.207100
547.845000 341.525600
547.845600 343.612900
547.846100 343.231400
547.846700 344.190100
547.847400 345.289000
547.847900 346.014000
547.848500 345.619600
547.849000 346.981800
547.849500 345.562700
547.850100 345.871500
547.850600 348.105700
547.851200 345.985700
547.851700 346.928400
547.852400 347.018900
547.853000 348.433500
547.853500 345.930700
547.854100 345.331400
547.854600 346.002100
547.855200 345.851700
547.855700 344.827400
547.856200 344.600800
547.856800 345.972600
547.857500 344.153500
547.858000 344.933800
547.858600 344.992100
547.859200 344.334700
547.859700 345.780600
547.860200 346.359600
547.860800 346.123200
547.861300 346.231600
547.862000 344.569000
547.862600 344.271300
547.863100 346.163200
547.863700 344.758200
547.864200 347.381600
547.864800 343.340600
547.865300 346.355900
547.865800 345.909900
547.866400 345.023500
547.867100 345.520200
547.867600 345.271200
547.868200 346.093900
547.868700 345.795000
547.869300 346.379700
547.869800 345.644700
547.870400 348.085300
547.871100 345.120700
547.871600 347.182600
547.872200 345.175400
547.872700 343.975900
547.873200 344.540700
547.873800 345.120200
547.874300 344.591200
547.874900 343.611000
547.875400 342.858700
547.876100 343.414200
547.876700 344.309100
547.877200 343.021300
547.877800 343.765700
547.878300 343.291200
547.878800 341.404800
547.879600 343.043600
547.880100 341.211200
547.880700 341.828000
547.881200 341.135500
547.881800 341.431700
547.882300 341.840000
547.882800 342.636300
547.883400 343.112100
547.884100 340.673300
547.884600 343.620200
547.885200 343.030800
547.885700 342.892500
547.886300 342.281700
547.886800 342.902600
548.059900 346.531300
548.060500 345.711900
548.061000 344.163400
548.061700 347.283600
548.062300 346.122000
548.062900 346.827200
548.063400 347.226900
548.064000 346.310700
548.064500 346.490700
548.065100 345.889900
548.065800 347.469400
548.066300 347.376500
548.066800 346.507700
548.067400 346.863600
548.068000 346.720600
548.068500 346.346800
548.069000 345.528800
548.069800 347.488000
548.070300 347.572900
548.070800 346.262100
548.071400 347.243900
548.072100 346.907200
548.072700 347.508700
548.073200 345.959000
548.073800 346.613700
548.074300 346.941200
548.074900 347.829000
548.075400 347.817600
548.076100 346.586900
548.076700 347.722100
548.077200 347.171400
548.077700 345.250000
548.078300 346.113700
548.079000 347.696500
548.079600 344.776300
548.080100 345.317900
548.080700 347.770600
548.081400 346.031200
548.081900 346.794500
548.082500 346.637000
548.083000 348.107500
548.083500 346.725700
548.084300 345.776500
548.084800 346.925100
548.085400 348.864400
548.086000 347.439000
548.086500 348.650600
548.087200 348.274300
548.087800 348.714900
548.088300 348.376600
548.088800 347.909400
548.089600 347.140500
548.090100 347.979100
548.090600 348.154900
548.091200 348.039800
548.091700 348.152900
548.092500 346.318400
548.093000 348.698400
548.093600 348.966700
548.094100 348.877900
548.094600 348.050400
548.095400 348.382800
548.095900 348.317800
548.096500 348.035100
548.097000 350.171900
548.097600 349.744300
548.098300 349.950400
548.098800 350.903900
548.099400 350.750500
548.099900 350.463700
548.100600 350.321100
548.101200 349.993800
548.101700 351.129500
548.102200 352.352400
548.102800 351.626500
548.103400 351.363700
548.104100 351.838700
548.104600 350.720400
548.105200 351.456500
548.105700 352.837500
548.106400 349.206500
548.107000 352.098200
548.107500 351.172600
548.108100 352.265100
548.108600 350.048300
548.109200 351.681200
548.109900 351.626600
548.110400 350.884400
548.111000 350.640000
548.111500 350.636100
548.112300 351.856900
548.112800 352.981100
548.113300 350.933400
548.113900 351.271600
548.114500 351.904600
548.115000 352.660000
548.115700 353.029200
548.116200 353.647800
548.116800 353.645400
548.117300 354.328700
548.118000 352.368000
548.118600 355.212800
548.119100 355.670100
548.119700 354.767300
548.120200 354.151600
548.120800 355.569400
548.121500 356.037000
548.122100 356.471000
548.122600 355.965400
548.123100 356.046200
548.123900 357.260200
548.124400 359.376400
548.124900 357.864300
548.125500 359.810300
548.126000 358.592300
548.126600 359.789800
548.127300 359.277700
548.127900 359.585300
548.128400 359.641200
548.128900 359.633300
548.129500 358.796100
548.130200 359.013300
548.130700 360.739100
548.131300 359.690000
548.132000 360.761500
548.132600 360.032700
548.133200 360.654200
548.133700 361.041600
548.134200 360.216800
548.134800 359.998100
548.135300 360.412500
548.136000 360.535400
548.136600 360.892800
548.137100 360.950400
548.137700 359.675700
548.138200 360.045900
548.138800 360.324500
548.139500 360.684100
548.140000 361.501600
548.140600 362.142700
548.141100 361.370300
548.141800 361.947900
548.142400 361.590400
548.142900 363.189200
548.143500 361.709200
548.144000 361.572300
548.144600 360.753600
548.145300 362.536200
548.145900 361.945900
548.146400 361.565900
548.146900 361.634700
548.147500 362.510300
548.148200 361.865000
548.148700 361.407900
548.149300 362.640000
548.149800 360.373500
548.150400 359.711300
548.151100 358.835300
548.151600 360.924100
548.152200 359.072700
548.152700 359.171800
548.153300 360.894600
548.153800 359.732200
548.154500 361.266100
548.155100 360.804300
548.155700 361.543200
548.156200 361.528100
548.156900 360.593000
548.157500 362.216100
548.158000 361.927000
548.158500 362.819500
548.159100 361.618200
548.159800 360.940700
548.160300 361.763800
548.160900 361.856100
548.161500 362.251100
548.162200 363.427600
548.162700 362.263400
548.163300 362.486900
548.163800 363.988800
548.164400 361.979900
548.164900 363.370700
548.165600 363.160800
548.166200 364.018300
548.166700 364.195600
548.167300 363.539600
548.168000 363.246400
548.168500 365.228200
548.169100 364.764700
548.169600 361.584500
548.170200 362.935200
548.170900 362.886100
548.171400 363.157700
548.172000 363.296600
548.172500 363.648700
548.173100 363.337200
548.173800 363.718900
548.174300 363.566400
548.174900 364.441200
548.175400 363.267200
548.176000 362.265100
548.176700 363.036200
548.177200 362.899700
548.177800 362.388300
548.178300 363.711600
548.178900 361.008200
548.179600 361.281200
548.180200 361.564100
548.180700 361.381800
548.181200 360.140100
548.182000 361.821100
548.182500 363.046500
548.183000 361.305400
548.183600 360.700400
548.184100 362.239500
548.184700 359.515900
548.185400 361.602700
548.185900 361.184700
548.186500 360.839300
548.187000 360.419600
548.187800 360.855600
548.188300 361.804900
548.188800 360.777600
548.189400 360.032400
548.189900 358.404500
548.190700 361.145300
548.191200 360.039000
548.191800 360.657700
548.192300 359.256000
548.193100 359.424100
548.193600 360.288000
548.194100 360.596900
548.194700 360.248000
548.195200 359.614400
548.195900 359.046600
548.196500 358.906600
548.197100 360.212700
548.197600 361.408600
548.198200 359.380600
548.198900 361.019700
548.199400 360.659700
548.200000 359.902500
548.200500 360.689200
548.201200 361.686700
548.201700 361.453700
548.202300 358.525000
548.202900 359.447000
548.203400 360.567900
548.203900 358.119600
548.204700 360.785000
548.205200 358.961400
548.205800 358.338400
548.206300 356.829800
548.207000 356.099200
548.207600 356.802300
548.208100 356.896100
548.208700 355.631600
548.209200 355.123500
548.209900 355.523100
548.210500 354.813400
548.211000 355.843800
548.211800 354.200300
548.212300 355.000600
548.212800 354.820500
548.213400 353.288700
548.213900 352.990900
548.214500 353.993700
548.215200 353.544400
548.215800 352.697300
548.216300 352.655200
548.216800 352.892200
548.217500 353.026600
548.218100 352.625200
548.218600 354.109700
548.219200 353.218900
548.219900 352.511600
548.220500 353.934800
548.221000 354.143400
548.221600 354.752900
548.222100 354.901400
548.222800 353.058000
548.223400 354.349600
548.223900 352.860800
548.224500 354.101900
548.225000 353.474100
548.225700 353.431900
548.226300 352.859500
548.226900 352.290700
548.227400 351.411700
548.228100 352.443400
548.228700 349.867900
548.229200 351.571800
548.229800 352.458000
548.230500 348.193600
548.231000 349.984700
548.231600 349.398500
548.232200 349.869900
548.232700 349.097200
548.233200 348.512400
548.233900 348.873200
548.234500 348.015400
548.235000 347.757900
548.235600 346.915200
548.236300 346.130700
548.236800 347.435300
548.237400 347.454000
548.238000 347.766300
548.238500 347.955600
548.239000 346.666000
548.239800 346.593900
548.240300 348.593700
548.240800 346.532800
548.241400 348.318900
548.242100 347.869200
548.242600 348.947300
548.243200 348.940900
548.243800 348.156300
548.244300 348.855800
548.244800 348.574100
548.245600 347.492300
548.246100 349.057800
548.246600 350.011400
548.247200 350.389100
548.247700 349.624700
548.248500 349.050500
548.249000 350.132800
548.249600 350.233800
548.250100 350.490900
548.250700 349.949700
548.251400 351.144500
548.251900 349.920800
548.252500 350.313400
548.253000 350.642100
548.253700 350.791600
548.254300 351.531900
548.254800 348.816000
548.255300 351.937100
548.255900 350.948300
548.256400 350.876100
548.257200 348.886300
548.257700 349.761800
548.258300 350.921500
548.258800 346.388800
548.259300 349.101900
548.260100 349.285400
548.260600 348.311000
548.261200 348.979700
548.261700 348.358100
548.262400 348.000400
548.263000 347.545400
548.263500 347.652400
548.264100 347.658500
548.264600 350.212200
548.265200 348.653900
548.265900 350.869700
548.266400 350.914900
548.266900 351.261700
548.267500 351.888300
548.268100 350.484300
548.268800 351.888500
548.269300 351.023700
548.269900 350.872900
548.270400 351.724900
548.271100 352.947800
548.271700 351.914500
548.272200 352.630900
548.272800 353.296200
548.273300 351.663200
548.273900 352.505800
548.274400 354.280100
548.275100 352.729000
548.275700 353.257500
548.276200 352.174400
548.276800 352.706100
548.277500 353.542200
548.278000 352.548000
548.278600 353.026900
548.279200 352.096500
548.279700 351.305800
548.280200 350.716100
548.280900 350.025300
548.281500 349.946400
548.282000 351.546400
548.282600 351.050000
548.283100 351.118800
548.283800 351.402700
548.284400 351.835400
548.285000 350.997500
548.285500 352.212800
548.286000 353.085900
548.286800 352.463600
548.287300 351.914600
548.287800 351.971700
548.288400 349.717900
548.288900 351.272600
548.289600 351.574100
548.290200 352.080200
548.290800 351.467800
548.291300 352.573600
548.291800 352.710600
548.292600 352.220600
548.293100 352.626100
548.293600 351.735400
548.294200 353.136000
548.294700 353.134800
548.295300 351.541500
548.296000 352.406100
548.296600 352.188800
548.297100 352.023100
548.297700 351.307300
548.298200 350.507000
548.298900 351.209900
548.299500 349.328200
548.300000 350.192500
548.300600 349.858800
548.301300 351.199500
548.301800 350.407700
548.302400 350.921900
548.302900 352.548000
548.303500 349.978100
548.304000 352.500400
548.304600 352.291300
548.305300 352.120100
548.305800 352.178000
548.306400 351.609800
548.306900 351.026600
548.307600 351.383200
548.308200 352.971000
548.308700 350.422600
548.309300 350.709300
548.309800 350.997900
548.310400 350.955300
548.311100 349.960900
548.311600 350.625300
548.312200 350.857900
548.312700 349.807000
548.313300 350.948300
548.313800 350.797200
548.314400 350.073800
548.315100 350.759600
548.315600 350.130800
548.316200 350.243900
548.316700 351.210800
548.317400 350.695100
548.318000 349.675400
548.318500 352.077200
548.319100 351.254200
548.319600 348.738400
548.320200 350.026500
548.320900 350.872500
548.321400 349.776800
548.322000 350.297700
548.322500 349.044200
548.323100 350.142800
548.323800 349.406900
548.324300 349.560700
548.324900 349.408400
548.325400 349.827800
548.326000 349.970500
548.326500 349.779700
548.327200 349.156400
548.327800 350.792600
548.328300 349.254500
548.328900 350.672200
548.329400 349.185000
548.330100 349.663000
548.330700 349.046300
548.331200 350.048800
548.331800 348.656400
548.332300 347.989400
548.332900 349.769800
548.333600 349.363300
548.334100 350.224400
548.334700 349.998100
548.335200 349.259200
548.335900 350.902700
548.336500 349.557300
548.337000 349.449900
548.337600 349.331300
548.338100 349.424800
548.338700 349.423100
548.339200 348.180300
548.339900 348.873400
548.340500 347.253000
548.341000 348.060400
548.341600 347.630600
548.342300 347.271000
548.342800 347.840000
548.343400 347.161000
548.344000 346.975600
548.344500 347.909800
548.345000 349.203100
548.345600 347.638300
548.346100 348.032500
548.346800 348.013600
548.347400 347.284200
548.347900 345.606400
548.348500 347.224600
548.349000 346.125800
548.349600 344.815300
548.350100 347.080100
548.350800 345.636800
548.351400 345.446900
548.351900 347.180500
548.352500 346.940400
548.353000 346.235500
548.353700 346.223700
548.354300 346.344800
548.354800 346.058100
548.355400 344.763900
548.355900 345.226000
548.356500 345.334800
548.357200 347.377400
548.357700 346.002700
548.358200 346.267400
548.358800 347.717800
548.359300 347.149000
548.359900 346.277800
548.360400 346.695200
548.361200 345.174600
548.361700 345.162900
548.362200 345.026900
548.362800 343.385200
548.363300 344.212000
548.363900 342.688500
548.364600 343.033200
548.365100 342.130200
548.365700 341.604300
548.366200 341.574600
548.366800 341.856300
548.367300 341.645100
548.367900 340.968500
548.368600 342.317900
548.369100 341.179800
548.369700 341.604900
548.370200 341.068200
548.370700 341.314900
548.371500 342.985300
548.372000 341.348400
548.372600 341.928400
548.373100 341.779300
548.373700 341.351500
548.374200 342.361700
548.374800 342.478400
548.375500 341.690400
548.376000 344.662900
548.376600 343.305300
548.377100 343.895000
548.377700 344.148600
548.378200 344.587300
548.378900 344.141700
548.379500 343.833000
548.380000 342.594400
548.380600 343.568600
548.381100 345.931100
548.381800 344.980600
548.382400 345.526900
548.382900 343.472400
548.383500 342.393700
548.384000 342.773700
548.384600 344.892300
548.385100 344.190100
548.385700 343.053600
548.386400 343.932100
548.386900 343.877700
548.387500 344.745100
548.388000 343.935900
548.388500 344.678900
548.389100 345.833500
548.389600 345.915500
548.390400 345.078500
548.390900 344.819700
548.391400 346.748800
548.392000 346.018800
548.392500 345.046400
548.393100 347.247300
548.393800 347.895300
548.394300 348.695400
548.394900 347.987000
548.395400 348.206400
548.396000 348.209800
548.396500 345.884000
548.397100 347.122800
548.397800 346.186700
548.398300 345.023600
548.398900 344.947500
548.399400 345.152500
548.399900 346.929700
548.400500 348.002200
548.401100 346.019500
548.401800 348.130000
548.402300 347.111000
548.402900 346.550600
548.403400 347.721900
548.403900 347.803800
548.404500 349.259300
548.405000 348.626700
548.405700 348.765600
548.406300 349.914400
548.406900 349.900800
548.407400 352.386800
548.407900 350.394600
548.408500 352.449200
548.409000 350.987900
548.409600 350.890200
548.410300 352.859800
548.410800 351.491400
548.411400 352.977300
548.411900 352.852900
548.412500 352.610000
548.413000 352.267800
548.413700 353.920700
548.414300 353.475500
548.414800 352.769900
548.415400 352.790800
548.415900 351.596500
548.416400 353.058200
548.417100 352.116500
548.417700 352.947500
548.418300 352.265800
548.418800 352.692300
548.419400 352.166800
548.419900 352.782200
548.420400 352.730400
548.421200 353.996200
548.421700 352.965100
548.422200 351.489200
548.422800 353.084800
548.423300 354.043700
548.423900 351.917800
548.424400 351.109800
548.425000 352.260400
548.425700 353.576500
548.426200 352.919600
548.426800 353.393800
548.427300 353.840100
548.427800 352.580400
548.428600 351.435900
548.429100 354.416200
548.429700 353.328500
548.430200 351.248500
548.430800 352.117400
548.431300 352.417800
548.432000 351.238300
548.432600 350.560500
548.433100 351.808100
548.433700 351.210600
548.434200 351.877800
548.434800 351.272700
548.435300 351.272600
548.436000 351.180800
548.436600 350.890100
548.437100 351.548100
548.437600 351.080700
548.438400 353.194200
548.438900 351.915600
548.439500 351.882500
548.440000 350.808000
548.440500 351.536000
548.441100 352.370200
548.441800 350.759500
548.442400 351.876900
548.442900 351.322700
548.443400 350.426100
548.444000 352.758200
548.444500 352.148200
548.445100 351.549200
548.445800 351.265600
548.446300 351.432300
548.446900 352.582100
548.447500 352.722700
548.448000 351.813300
548.448500 351.564500
548.449100 352.401500
548.449800 352.022700
548.450400 351.873500
548.450900 353.317500
548.451400 351.524700
548.452100 350.775900
548.452700 350.709900
548.453300 352.410100
548.453800 352.166400
548.454300 350.543900
548.454900 353.206800
548.455400 354.168700
548.456100 353.654400
548.456700 354.685500
548.457200 355.134400
548.457800 353.861700
548.458300 353.823900
548.458900 356.884000
548.459400 354.537200
548.460000 354.897900
548.460700 354.992000
548.461200 355.530100
548.461800 355.963100
548.462300 354.534300
548.462900 356.152900
548.463600 356.633900
548.464100 354.517000
548.464700 354.481800
548.465200 356.687500
548.465800 356.243100
548.466300 353.248400
548.467000 355.652300
548.467600 356.930100
548.468100 356.614500
548.468600 355.800700
548.469200 355.689500
548.469900 356.007300
548.470500 356.540700
548.471000 355.407700
548.471600 356.576500
548.472100 355.718900
548.472700 355.619400
548.473200 354.630500
548.473700 354.602600
548.474300 355.177200
548.475000 355.806400
548.475500 355.536800
548.476100 355.398500
548.476700 357.491000
548.477200 355.305100
548.477700 356.562600
548.478500 356.309000
548.479000 356.226300
548.479500 355.974300
548.480100 356.300700
548.480600 357.207000
548.481400 356.191700
548.481900 356.368400
548.482500 356.213000
548.483000 355.985300
548.483600 356.190700
548.484300 356.899000
548.484800 356.163000
548.485400 356.521600
548.486000 356.154000
548.486600 356.785000
548.487100 358.769700
548.487700 356.754100
548.488200 356.458100
548.489000 357.244300
548.489500 357.222000
548.490000 357.218000
548.490800 356.126000
548.491300 357.943600
548.491900 356.764000
548.492400 357.137500
548.492900 356.825800
548.493500 358.717500
548.494200 358.623600
548.494800 356.525800
548.495300 356.487300
548.495800 357.493700
548.496600 357.281700
548.497100 357.405700
548.497600 356.530000
548.498200 354.782400
548.498700 355.339000
548.499300 356.685900
548.500000 355.274300
548.500500 356.076500
548.501100 352.760700
548.501600 354.952200
548.502200 355.726500
548.502700 356.162200
548.503400 355.814100
548.504000 354.714300
548.504500 356.308200
548.505100 357.479900
548.505800 356.475000
548.506300 357.249100
548.506900 357.462000
548.507400 357.803100
548.508000 358.359400
548.508500 358.305000
548.509200 358.530000
548.509800 357.063700
548.510300 358.013100
548.510900 358.077800
548.511400 356.042400
548.512200 357.350700
548.512700 355.498000
548.513200 354.188500
548.513800 355.974300
548.514500 353.697400
548.515000 355.152300
548.515600 355.504200
548.516100 356.177800
548.516700 354.880200
548.517200 356.658700
548.518000 355.491700
548.518500 355.813700
548.519000 355.886800
548.519600 355.901300
548.520300 356.164000
548.520800 355.827700
548.521400 353.859800
548.521900 355.746200
548.522500 355.581700
548.523100 354.151100
548.523800 354.276700
548.524300 354.771700
548.524900 354.926200
548.525600 353.404000
548.526100 352.227100
548.526700 352.746600
548.527200 352.486100
548.527700 352.338000
548.528500 352.439900
548.529000 352.285200
548.529600 351.825900
548.530100 350.362800
548.530700 350.413000
548.531400 352.693400
548.531900 350.494500
548.532500 349.913000
548.533000 348.892200
548.533800 349.213900
548.534300 349.022700
548.534900 350.799600
548.535400 351.609700
548.536000 350.030600
548.536700 350.613200
548.537200 351.152200
548.537800 351.242100
548.538300 352.607600
548.539000 351.552700
548.539600 352.005800
548.540100 352.131600
548.540700 350.932700
548.541200 350.668600
548.541900 351.076800
548.542500 351.289800
548.543000 351.336400
548.543600 351.741900
548.544300 351.422900
548.544800 351.683000
548.545400 350.737700
548.545900 350.018600
548.546500 349.129600
548.547000 351.604300
548.547800 349.945500
548.548300 349.576300
548.548800 351.761600
548.549400 352.565600
548.550100 351.223800
548.550600 351.687300
548.551200 354.348600
548.551700 353.611600
548.552300 354.149500
548.553000 354.139800
548.553600 354.277800
548.554100 353.781300
548.554800 352.934500
548.555400 353.894000
548.555900 353.041600
548.556500 354.355800
548.557000 352.697600
548.557700 351.533400
548.558300 353.943400
548.558800 353.895000
548.559400 352.436100
548.559900 351.680100
548.560600 353.263800
548.561200 352.042800
548.561700 352.264100
548.562300 352.196500
548.563000 349.771100
548.563500 349.200700
548.564100 350.722000
548.564700 350.913000
548.565400 350.262700
548.565900 350.512700
548.566500 350.459100
548.567000 351.221700
548.567600 349.556000
548.568300 349.084700
548.568800 351.016400
548.569400 351.190400
548.569900 350.511100
548.570700 351.260100
548.571200 353.204500
548.571700 352.211100
548.572300 351.379500
548.572800 351.613000
548.573500 353.949000
548.574100 353.366400
548.574600 352.849500
548.575400 351.831300
548.576000 352.718100
548.576500 352.277900
548.577000 351.776000
548.577600 351.616700
548.578300 351.204800
548.578800 351.562900
548.579400 353.057600
548.579900 351.982900
548.580600 350.157100
548.581200 352.298700
548.581800 353.140200
548.582300 350.840900
548.582900 352.083600
548.583600 352.480200
548.584100 351.911000
548.584700 352.950000
548.585400 353.177800
548.585900 354.332700
548.586500 353.857000
548.587000 350.803800
548.587600 350.910300
548.588100 353.186200
548.588800 352.988900
548.589400 352.104400
548.589900 352.233400
548.590600 351.483900
548.591200 353.072200
548.591700 351.385700
548.592300 351.665200
548.592800 351.342900
548.593500 351.824000
548.594100 351.569000
548.594700 351.805400
548.595200 352.594400
548.595900 352.168900
548.596500 351.674900
548.597000 351.746100
548.597500 351.066400
548.598100 351.386100
548.598800 353.154200
548.599400 351.491900
548.599900 352.338100
548.600500 351.469600
548.601200 351.617800
548.601800 352.322500
548.602300 352.377000
548.602800 353.526200
548.603400 354.000600
548.604100 353.669700
548.604600 356.575800
548.605200 355.384600
548.605800 356.499500
548.606500 357.144500
548.607000 356.201300
548.607600 356.691800
548.608100 355.793700
548.608600 357.606300
